,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal,BR_div_by_Rooms,Rooms_by_Occup,BR_by_Occup
19307,3.9917,25.0,5.576363636363636,1.0345454545454544,1602.0,2.9127272727272726,38.33,-122.82,2.441,0.18552331268340397,1.9144818976279652,0.35518102372034954
1884,2.9091,23.0,6.794223826714801,1.4945848375451263,673.0,2.4296028880866425,38.93,-119.99,1.419,0.2199787460148778,2.7964338781575035,0.6151560178306092
9853,3.1364,18.0,3.629032258064516,1.2594086021505377,1042.0,1.4005376344086022,36.59,-121.89,1.5,0.3470370370370371,2.591170825335892,0.8992322456813819
12305,3.0625,25.0,12.517605633802816,2.5363849765258215,1874.0,2.199530516431925,33.75,-116.71,1.505,0.20262541022034694,5.691035218783351,1.1531483457844183
8608,3.5048,13.0,4.188760806916426,1.0461095100864553,1573.0,2.26657060518732,33.87,-118.37,2.94,0.24974200206398348,1.8480610298792115,0.46153846153846145
17220,5.8411,34.0,6.49800796812749,1.0617529880478087,1265.0,2.5199203187250996,34.47,-119.72,3.818,0.16339668914776212,2.578656126482213,0.4213438735177865
10052,3.5859,17.0,5.035294117647059,0.9823529411764705,518.0,3.0470588235294116,39.19,-121.04,1.443,0.19509345794392524,1.6525096525096525,0.3223938223938224
409,10.0825,52.0,8.209016393442623,1.0245901639344261,658.0,2.69672131147541,37.9,-122.28,3.97,0.12481278082875687,3.044072948328267,0.3799392097264437
2647,3.25,38.0,5.978021978021978,0.978021978021978,240.0,2.6373626373626373,40.55,-124.13,0.948,0.1636029411764706,2.2666666666666666,0.37083333333333335
12919,5.2081,27.0,5.806779661016949,0.9559322033898305,761.0,2.5796610169491525,38.66,-121.31,1.364,0.1646234676007005,2.2509855453350855,0.37056504599211565
1628,8.9571,33.0,7.210696920583469,1.0307941653160453,1684.0,2.7293354943273904,37.86,-122.18,3.997,0.14295347269049222,2.6419239904988125,0.37767220902612825
5606,3.3427,16.0,3.748995983935743,1.1465863453815262,951.0,1.9096385542168675,33.79,-118.29,1.542,0.30583824317086233,1.9631966351209253,0.6004206098843323
14250,1.6944,33.0,4.892857142857143,1.0714285714285714,716.0,3.1964285714285716,32.72,-117.09,1.118,0.218978102189781,1.5307262569832403,0.33519553072625696
10376,10.1531,2.0,9.90632911392405,1.130379746835443,2985.0,3.778481012658228,33.64,-117.62,4.841,0.114106823409149,2.6217755443886093,0.29916247906197657
5816,2.5417,22.0,3.103448275862069,1.0251989389920424,2226.0,2.952254641909814,34.13,-118.25,2.175,0.33034188034188033,1.051212938005391,0.3472596585804133
10826,2.75,27.0,3.4122340425531914,1.0797872340425532,1063.0,2.827127659574468,33.65,-117.93,2.75,0.31644583008573657,1.206961429915334,0.3819379115710254
1208,3.3929,39.0,6.656626506024097,1.0843373493975903,408.0,2.4578313253012047,39.48,-121.79,0.821,0.16289592760180993,2.7083333333333335,0.4411764705882353
14649,3.2679,30.0,3.9,1.125,77.0,1.925,32.77,-117.2,1.375,0.2884615384615385,2.0259740259740258,0.5844155844155844
17531,2.1714,46.0,3.235135135135135,1.1243243243243244,898.0,2.427027027027027,37.34,-121.89,1.906,0.3475355054302423,1.3329621380846326,0.46325167037861914
11194,2.5564,6.0,3.650756693830035,1.1525029103608848,1894.0,2.2048894062863793,33.83,-117.92,1.713,0.3156887755102041,1.6557550158394934,0.5227032734952483
7108,4.2292,33.0,6.39375,1.021875,1018.0,3.18125,33.89,-118.01,2.128,0.15982404692082114,2.0098231827111985,0.3212180746561886
2067,1.7692,34.0,5.560196560196561,1.0393120393120394,1184.0,2.909090909090909,36.65,-119.8,0.742,0.1869200176756518,1.9113175675675678,0.35726351351351354
5446,4.1083,41.0,4.244565217391305,1.0244565217391304,874.0,2.375,34.0,-118.44,3.243,0.24135723431498077,1.7871853546910756,0.43135011441647597
17975,5.2534,31.0,5.425383542538354,0.9916317991631799,1898.0,2.6471408647140864,37.31,-121.96,2.909,0.1827763496143959,2.0495258166491044,0.3746048472075869
9498,2.375,20.0,5.818639798488665,1.3123425692695214,1745.0,2.197732997481108,39.17,-123.73,1.588,0.22554112554112557,2.64756446991404,0.5971346704871061
227,4.744,48.0,7.117647058823529,1.088235294117647,610.0,2.563025210084034,37.8,-122.19,2.573,0.15289256198347106,2.7770491803278685,0.42459016393442617
18912,4.4529,10.0,6.006167400881057,1.0466960352422907,4163.0,3.66784140969163,38.15,-122.24,1.441,0.17427020683585157,1.6375210184962765,0.2853711265914004
4974,1.2778,42.0,3.4615384615384617,1.1497975708502024,890.0,3.603238866396761,34.0,-118.28,1.125,0.33216374269005844,0.9606741573033708,0.31910112359550563
477,2.5417,49.0,4.956521739130435,1.0507246376811594,924.0,2.2318840579710146,37.86,-122.27,1.827,0.21198830409356725,2.2207792207792205,0.47077922077922074
14992,3.5938,38.0,4.712765957446808,0.9361702127659575,505.0,2.6861702127659575,32.72,-117.03,1.254,0.19864559819413094,1.7544554455445542,0.34851485148514855
1386,6.6579,9.0,5.659528907922912,0.9400428265524625,1105.0,2.366167023554604,37.97,-122.08,2.452,0.16609912977676883,2.3918552036199094,0.39728506787330314
18922,6.4599,15.0,7.8125,1.0220588235294117,857.0,3.150735294117647,38.07,-122.17,2.197,0.1308235294117647,2.4795799299883314,0.3243873978996499
16808,4.6103,37.0,3.0844444444444443,0.8355555555555556,658.0,2.9244444444444446,37.66,-122.41,2.375,0.2708933717579251,1.0547112462006079,0.2857142857142857
6252,2.5192,28.0,4.345360824742268,1.074742268041237,1355.0,3.4922680412371134,34.04,-117.97,1.573,0.24733096085409254,1.2442804428044278,0.3077490774907749
14099,2.2287,29.0,3.707865168539326,1.1146067415730336,882.0,1.9820224719101123,32.76,-117.09,1.4,0.3006060606060606,1.870748299319728,0.562358276643991
9618,2.3594,30.0,5.03728813559322,1.076271186440678,1940.0,3.288135593220339,37.29,-120.46,0.723,0.21366083445491252,1.5319587628865978,0.327319587628866
4134,3.3542,52.0,4.882716049382716,1.0740740740740742,501.0,3.0925925925925926,34.13,-118.22,1.781,0.2199747155499368,1.5788423153692615,0.3473053892215569
18603,7.1366,23.0,5.685393258426966,1.0786516853932584,264.0,2.966292134831461,37.15,-122.08,2.739,0.18972332015810275,1.9166666666666665,0.3636363636363636
955,8.3337,24.0,7.915,1.06,1081.0,2.7025,37.66,-121.93,5.00001,0.13392293114339862,2.928769657724329,0.39222941720629045
20063,1.8462,25.0,4.545045045045045,1.1081081081081081,994.0,4.4774774774774775,35.95,-119.04,0.558,0.24380574826560952,1.0150905432595574,0.24748490945674045
10485,6.126,7.0,6.332386363636363,1.0383522727272727,1731.0,2.4588068181818183,33.47,-117.68,2.856,0.16397487662628982,2.575389948006932,0.42229924898902366
11071,5.6784,26.0,6.2838283828382835,0.9636963696369637,945.0,3.118811881188119,33.83,-117.85,2.324,0.15336134453781514,2.0148148148148146,0.308994708994709
19813,2.5417,33.0,4.95575221238938,0.7964601769911505,310.0,2.743362831858407,36.61,-119.26,1.188,0.16071428571428573,1.8064516129032258,0.2903225806451613
14716,7.916,23.0,8.572538860103627,1.038860103626943,1116.0,2.8911917098445596,32.8,-117.05,3.306,0.12118464792988817,2.96505376344086,0.3593189964157706
20579,1.9559,36.0,5.626315789473685,1.2,567.0,2.9842105263157896,38.8,-121.72,0.784,0.21328344246959774,1.8853615520282188,0.4021164021164021
4011,5.4847,36.0,5.735562310030395,1.0911854103343466,761.0,2.31306990881459,34.17,-118.59,2.96,0.1902490726020138,2.4796320630749014,0.47174770039421815
19822,2.0857,22.0,5.125461254612546,1.070110701107011,1185.0,4.372693726937269,36.44,-119.48,0.492,0.20878329733621312,1.172151898734177,0.24472573839662445
15844,5.0196,52.0,4.7224576271186445,1.055084745762712,1079.0,2.2860169491525424,37.74,-122.43,3.243,0.2234185733512786,2.0658016682113067,0.46153846153846156
8161,5.1795,37.0,5.406360424028269,1.0247349823321554,711.0,2.512367491166078,33.82,-118.13,2.254,0.1895424836601307,2.151898734177215,0.40787623066104073
16561,4.15,20.0,5.708860759493671,1.0063291139240507,1236.0,2.607594936708861,37.74,-121.4,3.224,0.1762749445676275,2.1893203883495147,0.3859223300970874
10585,6.8634,24.0,7.183884297520661,0.9545454545454546,1593.0,3.291322314049587,33.72,-117.82,2.765,0.13287316652286454,2.182674199623352,0.2900188323917138
7585,2.3542,40.0,3.8504273504273505,1.0598290598290598,2096.0,4.478632478632479,33.9,-118.22,0.979,0.27524972253052166,0.8597328244274809,0.2366412213740458
13367,4.0037,2.0,7.536463536463536,1.5144855144855145,2801.0,2.798201798201798,34.0,-117.58,2.452,0.2009544008483563,2.6933238129239556,0.541235273116744
12128,4.0473,9.0,5.479078514339445,0.9873060648801129,7596.0,3.571227080394922,33.91,-117.23,1.272,0.1801956409816372,1.534228541337546,0.2764612954186414
510,11.8603,39.0,7.911111111111111,0.9841269841269841,808.0,2.5650793650793653,37.82,-122.22,5.00001,0.12439807383627607,3.0841584158415842,0.3836633663366336
14315,1.2188,40.0,3.882911392405063,1.0443037974683544,1199.0,3.7943037974683542,32.7,-117.14,0.925,0.26894865525672373,1.0233527939949958,0.27522935779816515
11674,3.4167,36.0,5.19634703196347,1.0410958904109588,725.0,3.310502283105023,33.86,-117.99,1.872,0.20035149384885764,1.569655172413793,0.31448275862068964
4875,0.844,26.0,3.6835664335664338,1.4143356643356644,2821.0,4.931818181818182,34.03,-118.28,3.5,0.38395823445657334,0.7468982630272953,0.28677773839064163
620,2.8301,49.0,4.412987012987013,1.0597402597402596,768.0,1.9948051948051948,37.73,-122.16,1.716,0.24014125956444968,2.212239583333333,0.53125
14139,2.5583,31.0,4.606334841628959,1.1334841628959276,1263.0,2.8574660633484164,32.75,-117.07,1.207,0.24607072691552065,1.6120348376880442,0.39667458432304037
6442,3.94,31.0,5.0903846153846155,1.0365384615384616,1473.0,2.832692307692308,34.1,-118.03,2.239,0.20362674726105026,1.7970128988458927,0.36591989137813985
11788,3.1875,23.0,5.275092936802974,0.9702602230483272,706.0,2.62453531598513,38.79,-121.24,1.102,0.1839323467230444,2.009915014164306,0.36968838526912184
18944,5.2527,25.0,6.770491803278689,1.0102459016393444,1464.0,3.0,38.28,-122.04,1.306,0.1492130750605327,2.2568306010928962,0.33674863387978143
3173,3.3214,25.0,6.093862815884476,1.0902527075812274,879.0,3.1732851985559565,36.38,-119.69,1.031,0.1789099526066351,1.9203640500568828,0.3435722411831627
14514,4.2008,12.0,4.643646408839779,1.0524861878453038,1050.0,2.9005524861878453,32.9,-117.15,1.761,0.22665080309339675,1.6009523809523811,0.3628571428571428
16802,4.7361,41.0,5.352078239608802,1.0122249388753055,1063.0,2.5990220048899757,37.66,-122.42,3.026,0.18912745545911375,2.059266227657573,0.38946378174976476
12746,2.6623,32.0,5.116083916083916,1.1146853146853146,1452.0,2.0307692307692307,38.63,-121.37,1.207,0.21787862219792237,2.519283746556474,0.5488980716253443
6579,7.419,41.0,6.725165562913907,0.9735099337748344,859.0,2.8443708609271523,34.2,-118.19,4.837,0.1447562776957164,2.3643771827706637,0.34225844004656575
4798,1.9928,42.0,4.077844311377246,1.0219560878243512,1634.0,3.2614770459081837,34.03,-118.35,1.254,0.2506118453255017,1.2503059975520197,0.31334149326805383
14268,2.725,39.0,2.4382716049382718,0.9814814814814815,620.0,3.8271604938271606,32.69,-117.11,0.865,0.40253164556962023,0.6370967741935484,0.2564516129032258
8077,3.5521,19.0,3.453801169590643,1.0467836257309941,1914.0,2.23859649122807,33.82,-118.19,2.9,0.30308161192008126,1.5428422152560084,0.46760710553814006
20258,3.015,36.0,4.088709677419355,1.0544354838709677,2751.0,5.546370967741935,34.2,-119.17,1.493,0.2578895463510848,0.737186477644493,0.19011268629589242
2561,1.755,47.0,4.5167173252279635,1.0182370820668694,765.0,2.325227963525836,40.8,-124.15,0.741,0.22543741588156124,1.942483660130719,0.43790849673202614
9952,5.5718,20.0,6.458410351201478,1.0147874306839186,1673.0,3.0924214417744915,38.35,-122.32,1.852,0.15712650257584432,2.0884638374178124,0.32815301852958756
18281,10.5142,23.0,7.683431952662722,0.9911242603550295,922.0,2.727810650887574,37.34,-122.08,5.00001,0.12899499422410474,2.816702819956616,0.3633405639913232
9857,6.9615,13.0,8.347107438016529,1.137741046831956,1027.0,2.8292011019283745,36.57,-121.81,5.00001,0.1363036303630363,2.9503407984420646,0.40214216163583255
17312,2.4583,35.0,5.782201405152225,1.2950819672131149,1168.0,2.7353629976580796,34.77,-119.72,0.621,0.22397731875253138,2.113869863013699,0.4734589041095891
8540,3.1325,27.0,4.378086419753086,1.0555555555555556,2141.0,3.3040123456790123,33.89,-118.36,2.15,0.24109975326048644,1.3250817375058384,0.3194768799626343
19875,0.7445,19.0,3.5675675675675675,1.045045045045045,641.0,2.8873873873873874,36.33,-119.29,1.125,0.29292929292929293,1.235569422776911,0.3619344773790952
14087,3.5481,44.0,5.248847926267281,0.9861751152073732,470.0,2.165898617511521,32.76,-117.09,2.031,0.18788410886742757,2.4234042553191486,0.45531914893617015
3012,2.9891,18.0,5.96,1.3854545454545455,1338.0,2.4327272727272726,34.83,-118.95,1.165,0.2324588163514338,2.4499252615844545,0.5695067264573992
16254,0.9782,41.0,3.953995157384988,1.0484261501210654,885.0,2.142857142857143,37.98,-121.26,0.542,0.26515615431720757,1.8451977401129944,0.48926553672316386
2923,1.9671,41.0,4.287394957983193,0.9983193277310924,1342.0,2.2554621848739496,35.36,-119.03,0.768,0.2328498627989024,1.9008941877794336,0.4426229508196721
12120,1.3125,10.0,4.438356164383562,0.9680365296803652,773.0,3.529680365296804,33.94,-117.28,1.357,0.21810699588477364,1.2574385510996118,0.2742561448900388
3937,4.0313,13.0,5.079119086460032,1.0742251223491028,3739.0,3.0497553017944536,34.21,-118.58,2.993,0.21149831379476475,1.665418561112597,0.3522332174378176
1770,3.0737,45.0,4.96983758700696,1.0,1318.0,3.0580046403712298,37.95,-122.35,1.116,0.2012138188608777,1.6251896813353566,0.32701062215477994
12156,4.1386,2.0,8.821215733015494,1.4147794994040523,2826.0,3.368295589988081,33.66,-117.17,1.773,0.1603837319281178,2.618895966029724,0.4200283085633404
12608,3.7414,29.0,6.631067961165049,1.0679611650485437,787.0,2.546925566343042,38.5,-121.5,0.985,0.16105417276720352,2.6035578144853875,0.4193138500635324
7070,4.6923,37.0,5.271493212669683,0.9502262443438914,627.0,2.83710407239819,33.95,-118.01,1.81,0.18025751072961374,1.858054226475279,0.33492822966507174
15860,4.5057,52.0,4.8655462184873945,0.9831932773109243,1047.0,2.1995798319327733,37.76,-122.39,3.216,0.20207253886010362,2.2120343839541543,0.44699140401146126
18353,10.7355,37.0,7.610526315789474,0.9526315789473684,549.0,2.889473684210526,37.37,-122.12,5.00001,0.1251728907330567,2.6338797814207653,0.3296903460837887
8567,4.5743,28.0,4.881230116648992,1.0530222693531284,2191.0,2.323435843054083,33.93,-118.42,3.822,0.2157288724744732,2.1008671839342763,0.4532177088087631
3434,2.9205,35.0,4.728758169934641,1.0947712418300655,1630.0,5.326797385620915,34.25,-118.43,1.431,0.2315134761575674,0.8877300613496933,0.20552147239263807
5029,3.2344,40.0,5.090196078431372,1.0862745098039215,791.0,3.1019607843137256,33.98,-118.32,1.043,0.21340523882896764,1.640960809102402,0.35018963337547404
10953,1.7019,26.0,4.326315789473684,1.2,448.0,4.71578947368421,33.75,-117.87,3.5,0.2773722627737226,0.9174107142857143,0.25446428571428575
18316,6.3111,42.0,5.1068376068376065,0.9871794871794872,1146.0,2.448717948717949,37.44,-122.13,3.974,0.19330543933054395,2.0855148342059335,0.4031413612565445
9708,1.9385,28.0,3.6,1.0392523364485982,1717.0,3.209345794392523,36.67,-121.65,1.232,0.28868120456905505,1.1217239370995924,0.32382061735585327
9509,3.6587,32.0,5.524038461538462,0.8990384615384616,499.0,2.3990384615384617,39.16,-123.22,1.546,0.16275021758050479,2.3026052104208414,0.374749498997996
981,6.8132,4.0,6.359838274932614,0.9986522911051213,1895.0,2.5539083557951483,37.68,-121.85,2.825,0.15702479338842976,2.4902374670184697,0.39102902374670184
1361,4.8693,44.0,6.181434599156118,1.0421940928270041,817.0,3.4472573839662446,38.02,-122.02,1.569,0.16860068259385666,1.7931456548347613,0.3023255813953488
6780,3.4559,39.0,4.645783132530121,1.044578313253012,1847.0,2.225301204819277,34.1,-118.15,3.649,0.22484439834024894,2.087709799675149,0.4694098538170005
10640,8.7385,16.0,8.244623655913978,1.064516129032258,1275.0,3.4274193548387095,33.69,-117.79,3.4,0.12911640039126182,2.405490196078431,0.31058823529411766
6048,3.7454,33.0,5.139689578713969,1.0288248337028825,1904.0,4.221729490022173,34.02,-117.74,1.164,0.2001725625539258,1.2174369747899159,0.24369747899159663
6926,3.4861,32.0,5.11139896373057,1.038860103626943,1322.0,3.4248704663212437,34.01,-118.08,1.581,0.20324379118094268,1.4924357034795765,0.30332829046898635
427,3.0132,44.0,4.094545454545455,1.0763636363636364,989.0,1.798181818181818,37.88,-122.27,2.729,0.26287744227353466,2.277047522750253,0.5985844287158747
15372,3.668,16.0,5.410852713178294,1.0174418604651163,1696.0,3.2868217054263567,33.38,-117.24,1.712,0.18803724928366763,1.6462264150943395,0.3095518867924528
406,6.9414,52.0,8.067193675889328,1.0671936758893281,671.0,2.652173913043478,37.9,-122.27,4.175,0.13228809407153358,3.0417287630402385,0.4023845007451565
18653,3.6619,31.0,4.63728323699422,1.0447976878612717,1489.0,2.151734104046243,36.96,-121.98,2.451,0.22530383296977252,2.155137676292814,0.48556077904633976
8570,7.3151,34.0,6.204176334106728,1.0092807424593968,1087.0,2.5220417633410674,33.9,-118.4,4.922,0.16267763649962605,2.4599816007359703,0.40018399264029436
14711,4.625,21.0,6.589164785553048,1.1196388261851016,984.0,2.221218961625282,32.78,-117.08,2.228,0.1699212058924289,2.9664634146341466,0.5040650406504066
19853,2.7969,18.0,6.3352272727272725,1.0965909090909092,1742.0,9.897727272727273,36.42,-119.35,1.238,0.17309417040358746,0.640068886337543,0.11079219288174512
5341,2.1875,49.0,4.571428571428571,1.0,14.0,2.0,34.04,-118.44,2.25,0.21875,2.2857142857142856,0.5
7508,2.7269,37.0,5.89453125,1.068359375,1720.0,3.359375,33.91,-118.27,1.241,0.18124585818422798,1.7546511627906978,0.31802325581395346
5442,4.7,39.0,5.533333333333333,1.0405797101449274,867.0,2.5130434782608697,34.0,-118.45,3.347,0.18805657412257726,2.201845444059977,0.41407151095732403
11305,3.2591,33.0,4.128133704735376,1.0403899721448469,2235.0,3.1128133704735377,33.77,-117.94,1.759,0.2520242914979757,1.3261744966442952,0.33422818791946307
14993,3.0588,37.0,4.914798206278027,1.0201793721973094,1515.0,3.396860986547085,32.72,-117.03,1.206,0.20757299270072993,1.446864686468647,0.3003300330033003
6004,2.8661,36.0,4.645468998410175,1.0365659777424483,2392.0,3.8028616852146264,34.07,-117.77,1.24,0.22313483915126622,1.2215719063545152,0.2725752508361204
20393,5.756,16.0,6.117493472584856,1.0261096605744124,2007.0,5.240208877284595,34.22,-118.88,3.027,0.1677336747759283,1.1674140508221225,0.19581464872944693
3551,6.1288,18.0,8.154545454545454,1.290909090909091,263.0,2.390909090909091,34.23,-118.66,3.5,0.15830546265328876,3.410646387832699,0.5399239543726235
11929,4.0625,21.0,6.41038961038961,0.987012987012987,1164.0,3.0233766233766235,33.94,-117.38,1.368,0.1539708265802269,2.120274914089347,0.32646048109965636
17693,5.7078,17.0,5.395734597156398,1.014218009478673,1887.0,4.471563981042654,37.28,-121.81,2.17,0.18796662274923145,1.206677265500795,0.22681505034446212
5355,8.0239,49.0,5.669811320754717,0.8962264150943396,228.0,2.150943396226415,34.04,-118.41,5.00001,0.15806988352745424,2.635964912280702,0.4166666666666667
3480,7.7464,28.0,7.282051282051282,1.0256410256410255,868.0,2.782051282051282,34.29,-118.52,4.746,0.1408450704225352,2.6175115207373274,0.36866359447004604
11859,1.5774,31.0,5.391379310344828,1.1448275862068966,1345.0,2.3189655172413794,40.14,-120.94,0.58,0.21234409977614327,2.324907063197026,0.49368029739776953
8568,5.5347,29.0,4.23956043956044,1.1494505494505494,686.0,1.5076923076923077,33.9,-118.42,5.00001,0.27112493519958525,2.811953352769679,0.7623906705539358
12121,2.1574,35.0,4.7297650130548305,1.097911227154047,2721.0,3.552219321148825,33.92,-117.28,0.869,0.23212807065967428,1.3314957736126425,0.3090775450202132
3441,4.2538,13.0,5.133645955451348,1.022274325908558,2560.0,3.0011723329425557,34.26,-118.4,1.543,0.19913222196848598,1.710546875,0.340625
20590,1.684,41.0,4.2266288951841355,0.9915014164305949,804.0,2.2776203966005664,39.14,-121.59,0.713,0.2345844504021448,1.8557213930348258,0.43532338308457713
1021,5.98,22.0,6.586469534050179,0.9901433691756273,6693.0,2.9986559139784945,37.66,-121.79,2.45,0.15032990952996395,2.1964739279844614,0.33019572687882864
13271,4.3958,33.0,5.936893203883495,0.9611650485436893,1209.0,2.9344660194174756,34.09,-117.65,1.456,0.16189697465249386,2.023159636062862,0.3275434243176179
17574,2.3633,28.0,3.5587734241908007,1.091993185689949,1666.0,2.8381601362862012,37.32,-121.92,1.984,0.3068453805648636,1.2539015606242496,0.3847539015606242
16200,1.8261,52.0,4.251612903225807,0.9935483870967742,1368.0,4.412903225806452,37.95,-121.27,0.546,0.2336874051593323,0.9634502923976609,0.22514619883040934
4243,3.0642,48.0,3.472885032537961,1.0065075921908895,784.0,1.700650759219089,34.11,-118.33,3.429,0.2898188632104935,2.042091836734694,0.5918367346938777
5641,4.4671,47.0,5.3825665859564165,0.9927360774818402,1163.0,2.8159806295399514,33.74,-118.3,2.708,0.18443544759334235,1.9114359415305247,0.35253654342218405
12300,1.4556,32.0,4.356449375866852,1.1262135922330097,2589.0,3.590846047156727,33.93,-116.87,0.546,0.25851639605221266,1.2132097334878331,0.31363460795674003
13120,4.4107,17.0,6.426966292134831,1.1348314606741574,626.0,3.5168539325842696,38.31,-121.27,1.516,0.1765734265734266,1.8274760383386581,0.32268370607028757
17466,5.4197,24.0,5.923497267759563,1.0191256830601092,934.0,2.551912568306011,34.45,-119.83,2.809,0.17204797047970477,2.321199143468951,0.39935760171306206
214,2.5,49.0,4.306603773584905,1.0613207547169812,1201.0,2.832547169811321,37.79,-122.22,1.367,0.24644030668127057,1.520399666944213,0.37468776019983346
11967,2.0742,31.0,4.212014134275618,1.0848056537102473,1013.0,3.579505300353357,34.0,-117.4,0.762,0.2575503355704698,1.1767028627838103,0.30306021717670284
13493,2.8682,27.0,5.175531914893617,0.973404255319149,1841.0,3.2641843971631204,34.04,-117.39,0.964,0.1880781089414183,1.5855513307984792,0.29820749592612716
16244,2.8854,42.0,5.103092783505154,1.1958762886597938,284.0,2.9278350515463916,37.99,-121.28,0.557,0.23434343434343435,1.7429577464788732,0.4084507042253521
14481,9.5245,23.0,7.607187112763321,1.023543990086741,2036.0,2.522924411400248,32.82,-117.25,5.00001,0.13454960091220067,3.0152259332023577,0.4056974459724951
10455,4.3603,16.0,5.819371727748691,1.1884816753926701,628.0,1.643979057591623,33.49,-117.65,2.488,0.20422852001799371,3.539808917197452,0.7229299363057324
11120,4.9306,17.0,4.635245901639344,0.9672131147540983,622.0,2.5491803278688523,33.85,-117.86,1.585,0.20866489832007074,1.8183279742765273,0.37942122186495175
4060,3.6171,22.0,4.072840790842872,1.060353798126951,3303.0,1.718522372528616,34.16,-118.45,3.183,0.2603474706182933,2.369966696942174,0.6170148349984862
16834,4.1827,31.0,5.915555555555556,1.0888888888888888,598.0,2.6577777777777776,37.59,-122.55,3.455,0.18407212622088653,2.225752508361204,0.4096989966555184
7215,2.125,39.0,3.3584070796460175,0.9513274336283186,883.0,3.9070796460176993,34.02,-118.17,1.438,0.28326745718050067,0.8595696489241222,0.2434881087202718
12204,3.9443,2.0,7.507731958762887,1.1947717231222386,7132.0,2.625920471281296,33.57,-117.16,1.873,0.1591388357608749,2.8590858104318566,0.4549915872125631
12856,2.555,36.0,5.598746081504702,1.0595611285266457,974.0,3.053291536050157,38.67,-121.37,0.727,0.18924972004479285,1.8336755646817247,0.3470225872689938
5201,0.8952,9.0,4.0,1.1403508771929824,438.0,3.8421052631578947,33.94,-118.28,0.813,0.2850877192982456,1.0410958904109588,0.2968036529680365
860,5.7192,15.0,6.395348837209302,1.0679785330948122,1777.0,3.178890876565295,37.58,-121.96,2.835,0.166993006993007,2.0118176702307258,0.33595948227349465
5091,1.9219,31.0,3.871401151631478,1.0863723608445297,2063.0,3.9596928982725528,33.97,-118.28,1.07,0.28061477441745164,0.9777023751817742,0.27435773145904024
17102,4.3214,37.0,5.151394422310757,0.9860557768924303,1208.0,2.406374501992032,37.46,-122.22,3.427,0.191415313225058,2.140728476821192,0.4097682119205298
15991,4.0089,51.0,5.521739130434782,0.9862700228832952,1095.0,2.505720823798627,37.75,-122.47,3.57,0.17861583091587238,2.2036529680365295,0.3936073059360731
18320,6.7257,37.0,6.912650602409639,1.0,933.0,2.8102409638554215,37.45,-122.13,5.00001,0.14466230936819172,2.459807073954984,0.35584137191854237
19125,3.8,31.0,4.791744840525328,0.9662288930581614,1507.0,2.827392120075047,38.25,-122.64,1.626,0.20164447924823808,1.6947577969475778,0.34173855341738557
16929,3.2285,33.0,4.267339218158891,1.0327868852459017,2626.0,3.3114754098360657,37.57,-122.32,2.348,0.24202127659574466,1.2886519421172888,0.3118811881188119
2957,2.7256,36.0,5.6396103896103895,1.047077922077922,1679.0,2.7256493506493507,35.34,-119.03,0.719,0.18566493955094993,2.069088743299583,0.384157236450268
13317,2.2765,30.0,4.021645021645021,1.028860028860029,2647.0,3.8196248196248197,34.07,-117.64,0.981,0.2558306422676714,1.0528900642236494,0.26936154136758594
4583,1.3241,25.0,1.6544401544401544,1.135135135135135,3723.0,3.5936293436293436,34.06,-118.27,1.125,0.6861143523920653,0.4603814128391082,0.3158742949234488
11527,2.1944,26.0,4.523897058823529,1.0330882352941178,971.0,1.7849264705882353,33.77,-118.08,0.875,0.2283624542868753,2.5345005149330584,0.5787847579814624
13502,2.4444,36.0,6.154121863799283,1.2473118279569892,1054.0,3.7777777777777777,34.16,-117.35,0.734,0.20267909143855564,1.629032258064516,0.3301707779886148
12890,3.6786,27.0,5.929078014184397,1.0602836879432624,757.0,2.6843971631205674,38.64,-121.37,1.597,0.17882775119617225,2.2087186261558784,0.3949801849405548
11054,3.125,25.0,4.15615141955836,1.0410094637223974,1710.0,2.697160883280757,33.78,-117.86,2.15,0.25047438330170774,1.54093567251462,0.38596491228070173
18933,6.5891,17.0,7.254464285714286,1.0669642857142858,703.0,3.138392857142857,38.29,-122.15,3.288,0.1470769230769231,2.3115220483641536,0.3399715504978663
13156,2.6818,41.0,4.680851063829787,1.127659574468085,389.0,4.138297872340425,36.86,-121.42,2.25,0.2409090909090909,1.1311053984575836,0.2724935732647815
17375,3.6212,31.0,6.15034965034965,1.062937062937063,1386.0,2.423076923076923,34.96,-120.42,1.514,0.17282546901648665,2.538239538239538,0.4386724386724387
17881,5.9145,35.0,4.849056603773585,0.9371069182389937,1164.0,3.660377358490566,37.4,-122.0,2.369,0.1932555123216602,1.324742268041237,0.25601374570446733
4102,5.5683,19.0,5.2875,1.0770833333333334,2021.0,2.105208333333333,34.14,-118.39,3.092,0.20370370370370372,2.511627906976744,0.5116279069767443
8220,2.1964,44.0,4.033333333333333,0.9666666666666667,153.0,5.1,33.79,-118.21,1.5,0.2396694214876033,0.7908496732026145,0.18954248366013074
992,4.2083,32.0,6.9655172413793105,1.2758620689655173,144.0,2.4827586206896552,37.77,-121.61,1.25,0.1831683168316832,2.8055555555555554,0.513888888888889
18289,5.0804,22.0,5.596923076923077,1.106153846153846,1329.0,2.0446153846153847,37.38,-122.11,5.00001,0.19763606377130288,2.7373965387509407,0.5410082768999247
